Sample	Uniq_SampleID	Date of Collection	Avg Cov	Pangolin	GISAID_ID
ME-HETL-J4925	ME-HETL-J4925	7/29/21	7107	B.1.617.2	EPI_ISL_3425498
ME-HETL-J4926	ME-HETL-J4926	7/29/21	6773	B.1.617.2	EPI_ISL_3425499
ME-HETL-J4927	ME-HETL-J4927	7/29/21	5876	AY.25	EPI_ISL_3425500
ME-HETL-J4928	ME-HETL-J4928	7/30/21	1493	AY.12	EPI_ISL_3425505
ME-HETL-J4929	ME-HETL-J4929	7/30/21	1232	B.1.617.2	#N/A
ME-HETL-J4931	ME-HETL-J4931	7/30/21	6889	B.1.617.2	EPI_ISL_3425507
ME-HETL-J4932	ME-HETL-J4932	7/30/21	6342	B.1.617.2	EPI_ISL_3425508
ME-HETL-J4933	ME-HETL-J4933	7/30/21	5816	B.1.617.2	EPI_ISL_3425509
ME-HETL-J4934	ME-HETL-J4934	7/30/21	5796	AY.12	EPI_ISL_3425510
ME-HETL-J4935	ME-HETL-J4935	7/30/21	6066	B.1.628	#N/A
ME-HETL-J4937	ME-HETL-J4937	7/30/21	5939	B.1.617.2	EPI_ISL_3425512
ME-HETL-J4938	ME-HETL-J4938	7/30/21	7632	B.1.617.2	EPI_ISL_3425513
ME-HETL-J4940	ME-HETL-J4940	7/30/21	5753	B.1.617.2	EPI_ISL_3425514
ME-HETL-J4941	ME-HETL-J4941	7/30/21	6197	AY.25	EPI_ISL_3425515
ME-HETL-J4942	ME-HETL-J4942	7/30/21	6089	B.1.617.2	EPI_ISL_3425516
ME-HETL-J4943	ME-HETL-J4943	DateMissing	5527	B.1.617.2	#N/A
ME-HETL-J4944	ME-HETL-J4944	DateMissing	3716	B.1.526	#N/A
ME-HETL-J4945	ME-HETL-J4945	DateMissing	5321	AY.14	#N/A
ME-HETL-J4946	ME-HETL-J4946	DateMissing	1093	AY.25	#N/A
ME-HETL-J4947	ME-HETL-J4947	DateMissing	5844	B.1.617.2	#N/A
ME-HETL-J4948	ME-HETL-J4948	DateMissing	6623	AY.3.1	#N/A
ME-HETL-J4952	ME-HETL-J4952	8/3/21	5695	AY.3	EPI_ISL_3425536
ME-HETL-J4953	ME-HETL-J4953	8/3/21	5514	AY.25	EPI_ISL_3425537
ME-HETL-J4954	ME-HETL-J4954	8/3/21	6881	B.1.617.2	EPI_ISL_3425538
ME-HETL-J4955	ME-HETL-J4955	8/3/21	6385	B.1.617.2	EPI_ISL_3425539
ME-HETL-J4956	ME-HETL-J4956	8/3/21	4164	B.1.617.2	EPI_ISL_3425540
ME-HETL-J4957	ME-HETL-J4957	8/3/21	6708	B.1.617.2	EPI_ISL_3425541
ME-HETL-J4958	ME-HETL-J4958	8/3/21	6191	AY.5	EPI_ISL_3425542
ME-HETL-J4959	ME-HETL-J4959	8/3/21	5185	AY.25	EPI_ISL_3425543
ME-HETL-J4960	ME-HETL-J4960	8/3/21	5766	AY.25	EPI_ISL_3425544
ME-HETL-J4961	ME-HETL-J4961	8/3/21	6197	AY.25	EPI_ISL_3425545
ME-HETL-J4962	ME-HETL-J4962	8/3/21	3978	AY.25	EPI_ISL_3425546
ME-HETL-J4963	ME-HETL-J4963	8/3/21	5453	AY.25	EPI_ISL_3425547
ME-HETL-J4964	ME-HETL-J4964	8/3/21	5408	AY.25	EPI_ISL_3425548
ME-HETL-J4965	ME-HETL-J4965	DateMissing	5727	B.1.617.2	#N/A
ME-HETL-J4966	ME-HETL-J4966	DateMissing	6511	AY.3	#N/A
ME-HETL-J4967	ME-HETL-J4967	DateMissing	5824	AY.3	#N/A
ME-HETL-J4968	ME-HETL-J4968	DateMissing	4095	B.1.617.2	#N/A
ME-HETL-J4969	ME-HETL-J4969	8/2/21	6201	AY.3	EPI_ISL_3425519
ME-HETL-J4970	ME-HETL-J4970	7/31/21	6252	B.1.617.2	EPI_ISL_3425518
ME-HETL-J4971	ME-HETL-J4971	7/20/21	6578	B.1.617.2	EPI_ISL_3425447
ME-HETL-J4972	ME-HETL-J4972	7/20/21	5653	B.1.617.2	EPI_ISL_3425448
ME-HETL-J4973	ME-HETL-J4973	7/20/21	6128	B.1.617.2	EPI_ISL_3425449
ME-HETL-J4974	ME-HETL-J4974	7/20/21	5959	B.1.617.2	EPI_ISL_3425450
ME-HETL-J4976	ME-HETL-J4976	7/20/21	3427	B.1.617.2	EPI_ISL_3425451
ME-HETL-J4978	ME-HETL-J4978	7/20/21	6538	B.1.617.2	EPI_ISL_3425452
ME-HETL-J4979	ME-HETL-J4979	7/20/21	7262	B.1.617.2	EPI_ISL_3425453
ME-HETL-J4980	ME-HETL-J4980	7/20/21	3878	AY.3	EPI_ISL_3425454
ME-HETL-J4981	ME-HETL-J4981	7/20/21	7321	B.1.617.2	EPI_ISL_3425455
ME-HETL-J4982	ME-HETL-J4982	7/20/21	5626	B.1.617.2	EPI_ISL_3425456
ME-HETL-J4983	ME-HETL-J4983	7/20/21	5696	B.1.617.2	EPI_ISL_3425457
ME-HETL-J4984	ME-HETL-J4984	7/20/21	3421	AY.3	#N/A
ME-HETL-J4986	ME-HETL-J4986	7/20/21	5510	B.1.617.2	EPI_ISL_3425459
ME-HETL-J4988	ME-HETL-J4988	7/20/21	2044	AY.25	EPI_ISL_3425460
ME-HETL-J4989	ME-HETL-J4989	7/20/21	6173	AY.25	EPI_ISL_3425461
ME-HETL-J4990	ME-HETL-J4990	7/20/21	6116	B.1.617.2	EPI_ISL_3425463
ME-HETL-J4991	ME-HETL-J4991	7/23/21	4485	B.1.617.2	#N/A
ME-HETL-J4992	ME-HETL-J4992	7/23/21	573	AY.25	#N/A
ME-HETL-J4993	ME-HETL-J4993	7/20/21	5494	AY.25	EPI_ISL_3544270
ME-HETL-J4996	ME-HETL-J4996	8/2/21	6499	AY.3	EPI_ISL_3425520
ME-HETL-J4997	ME-HETL-J4997	8/2/21	6677	AY.3	EPI_ISL_3425521
ME-HETL-J4998	ME-HETL-J4998	8/4/21	6885	AY.25	EPI_ISL_3425549
ME-HETL-J4999	ME-HETL-J4999	8/4/21	5296	AY.25	EPI_ISL_3425550
ME-HETL-J5000	ME-HETL-J5000	8/4/21	4893	AY.25	EPI_ISL_3425551
ME-HETL-J5096	ME-HETL-J5096	7/27/21	5488	AY.12	EPI_ISL_3544314
ME-HETL-J5097	ME-HETL-J5097	7/28/21	5936	B.1.617.2	EPI_ISL_3544327
ME-HETL-J5098	ME-HETL-J5098	7/29/21	4607	B.1.628	EPI_ISL_3544330
ME-HETL-J5099	ME-HETL-J5099	7/29/21	6396	B.1.617.2	EPI_ISL_3544331
ME-HETL-J5102	ME-HETL-J5102	DateMissing	4706	B.1.617.2	#N/A
ME-HETL-J5103	ME-HETL-J5103	DateMissing	4842	B.1.617.2	#N/A
ME-HETL-J5106	ME-HETL-J5106	DateMissing	5725	AY.25	#N/A
ME-HETL-J5107	ME-HETL-J5107	DateMissing	5155	B.1.621.1	#N/A
ME-HETL-J5108	ME-HETL-J5108	DateMissing	4825	AY.25	#N/A
ME-HETL-J5109	ME-HETL-J5109	DateMissing	3935	B.1.617.2	#N/A
ME-HETL-J5110	ME-HETL-J5110	DateMissing	5233	AY.25	#N/A
ME-HETL-J5111	ME-HETL-J5111	DateMissing	5320	B.1.617.2	#N/A
ME-HETL-J5112	ME-HETL-J5112	DateMissing	6979	B.1.617.2	#N/A
ME-HETL-J5113	ME-HETL-J5113	DateMissing	3791	B.1.617.2	#N/A
ME-HETL-J5114	ME-HETL-J5114	DateMissing	4992	AY.25	#N/A
ME-HETL-J5115	ME-HETL-J5115	DateMissing	5923	B.1.617.2	#N/A
ME-HETL-J5116	ME-HETL-J5116	DateMissing	4940	AY.25	#N/A
ME-HETL-J5118	ME-HETL-J5118	DateMissing	5689	B.1.617.2	#N/A
ME-HETL-J5119	ME-HETL-J5119	DateMissing	4967	B.1.617.2	#N/A
ME-HETL-J5121	ME-HETL-J5121	DateMissing	6642	B.1.617.2	#N/A
ME-HETL-J5122	ME-HETL-J5122	DateMissing	6676	B.1.617.2	#N/A
ME-HETL-J5123	ME-HETL-J5123	DateMissing	5763	AY.3	#N/A
ME-HETL-J5125	ME-HETL-J5125	DateMissing	5487	B.1.617.2	#N/A
ME-HETL-J5126	ME-HETL-J5126	DateMissing	5307	AY.25	#N/A
ME-HETL-J5127	ME-HETL-J5127	DateMissing	5009	B.1.617.2	#N/A
ME-HETL-J5128	ME-HETL-J5128	DateMissing	6102	B.1.617.2	#N/A
ME-HETL-J5129	ME-HETL-J5129	DateMissing	5557	AY.3	#N/A
ME-HETL-J5130	ME-HETL-J5130	DateMissing	5909	AY.25	#N/A
ME-HETL-J5134	ME-HETL-J5134	DateMissing	4894	AY.25	#N/A
ME-HETL-J5135	ME-HETL-J5135	DateMissing	5333	B.1.617.2	#N/A
ME-HETL-J5136	ME-HETL-J5136	DateMissing	6748	AY.25	#N/A
ME-HETL-J5137	ME-HETL-J5137	DateMissing	5036	B.1.617.2	#N/A
ME-HETL-J5139	ME-HETL-J5139	DateMissing	5293	AY.25	#N/A
ME-HETL-J5140	ME-HETL-J5140	DateMissing	5572	B.1.617.2	#N/A
ME-HETL-J5141	ME-HETL-J5141	DateMissing	5985	B.1.617.2	#N/A
ME-HETL-J5142	ME-HETL-J5142	DateMissing	5024	AY.25	#N/A
ME-HETL-J5143	ME-HETL-J5143	DateMissing	5511	B.1.621.1	#N/A
ME-HETL-J5144	ME-HETL-J5144	DateMissing	6238	B.1.617.2	#N/A
ME-HETL-J5145	ME-HETL-J5145	DateMissing	5985	B.1.617.2	#N/A
ME-HETL-J5146	ME-HETL-J5146	DateMissing	3287	AY.25	#N/A
ME-HETL-J5147	ME-HETL-J5147	DateMissing	5756	AY.25	#N/A
ME-HETL-J5149	ME-HETL-J5149	DateMissing	6167	B.1.617.2	#N/A
ME-HETL-J5150	ME-HETL-J5150	DateMissing	4317	AY.25	#N/A
ME-HETL-J5151	ME-HETL-J5151	DateMissing	5043	B.1.617.2	#N/A
ME-HETL-J5152	ME-HETL-J5152	DateMissing	6915	AY.25	#N/A
ME-HETL-J5154	ME-HETL-J5154	DateMissing	4922	B.1.628	#N/A
ME-HETL-J5155	ME-HETL-J5155	DateMissing	4982	B.1.617.2	#N/A
ME-HETL-J5156	ME-HETL-J5156	DateMissing	3706	AY.25	#N/A
ME-HETL-J5158	ME-HETL-J5158	DateMissing	3576	AY.3	#N/A
ME-HETL-J5160	ME-HETL-J5160	DateMissing	5921	B.1.617.2	#N/A
ME-HETL-J5162	ME-HETL-J5162	7/25/21	5823	B.1.1.7	EPI_ISL_3544305
ME-HETL-J5163	ME-HETL-J5163	7/25/21	5200	B.1.617.2	EPI_ISL_3544306
ME-HETL-J5164	ME-HETL-J5164	7/26/21	5293	B.1.617.2	EPI_ISL_3544307
ME-HETL-J5165	ME-HETL-J5165	7/26/21	5444	AY.25	EPI_ISL_3544308
ME-HETL-J5166	ME-HETL-J5166	7/26/21	6090	B.1.617.2	EPI_ISL_3544309
ME-HETL-J5167	ME-HETL-J5167	7/26/21	4728	B.1.617.2	EPI_ISL_3544310
ME-HETL-J5168	ME-HETL-J5168	7/26/21	6565	B.1.617.2	EPI_ISL_3544311
ME-HETL-J5169	ME-HETL-J5169	7/26/21	6726	B.1.617.2	EPI_ISL_3544312
ME-HETL-J5170	ME-HETL-J5170	7/26/21	3882	AY.3	EPI_ISL_3544313
ME-HETL-J5172	ME-HETL-J5172	7/27/21	5111	B.1.617.2	EPI_ISL_3544315
ME-HETL-J5173	ME-HETL-J5173	7/27/21	5304	B.1.617.2	EPI_ISL_3544316
ME-HETL-J5174	ME-HETL-J5174	7/27/21	4756	AY.25	EPI_ISL_3544317
ME-HETL-J5177	ME-HETL-J5177	7/27/21	6191	AY.25	EPI_ISL_3544318
ME-HETL-J5178	ME-HETL-J5178	7/27/21	5130	B.1.628	EPI_ISL_3544319
ME-HETL-J5179	ME-HETL-J5179	7/27/21	5634	AY.3	EPI_ISL_3544320
ME-HETL-J5180	ME-HETL-J5180	7/27/21	5428	AY.14	EPI_ISL_3544321
ME-HETL-J5181	ME-HETL-J5181	7/27/21	5012	B.1.617.2	EPI_ISL_3544322
ME-HETL-J5182	ME-HETL-J5182	7/27/21	5538	B.1.617.2	EPI_ISL_3544323
ME-HETL-J5183	ME-HETL-J5183	7/27/21	4971	B.1.526	EPI_ISL_3544324
ME-HETL-J5184	ME-HETL-J5184	7/27/21	4016	B.1.617.2	EPI_ISL_3544325
ME-HETL-J5185	ME-HETL-J5185	7/27/21	5733	B.1.617.2	EPI_ISL_3544326
ME-HETL-J5186	ME-HETL-J5186	7/28/21	6354	B.1.617.2	EPI_ISL_3544328
ME-HETL-J5187	ME-HETL-J5187	7/28/21	5462	B.1.617.2	EPI_ISL_3544329
ME-HETL-J5188	ME-HETL-J5188	8/5/21	5564	AY.25	EPI_ISL_3544426
ME-HETL-J5190	ME-HETL-J5190	8/5/21	5421	B.1.617.2	EPI_ISL_3544427
ME-HETL-J5476	ME-HETL-J5476	8/4/21	5292	AY.25	EPI_ISL_3544395
ME-HETL-J5477	ME-HETL-J5477	8/4/21	6390	AY.25	EPI_ISL_3544396
ME-HETL-J5478	ME-HETL-J5478	8/4/21	5229	B.1.617.2	EPI_ISL_3544397
ME-HETL-J5479	ME-HETL-J5479	8/4/21	5665	AY.25	EPI_ISL_3544398
ME-HETL-J5480	ME-HETL-J5480	8/4/21	5870	B.1.617.2	EPI_ISL_3544399
ME-HETL-J5481	ME-HETL-J5481	8/4/21	5105	B.1.617.2	EPI_ISL_3544400
ME-HETL-J5482	ME-HETL-J5482	8/4/21	6290	AY.25	EPI_ISL_3544401
ME-HETL-J5484	ME-HETL-J5484	8/4/21	6781	B.1.617.2	EPI_ISL_3544402
ME-HETL-J5485	ME-HETL-J5485	8/4/21	4433	AY.25	EPI_ISL_3544403
ME-HETL-J5486	ME-HETL-J5486	8/4/21	6540	AY.5	EPI_ISL_3544404
ME-HETL-J5488	ME-HETL-J5488	8/4/21	4001	B.1.617.2	EPI_ISL_3544405
ME-HETL-J5489	ME-HETL-J5489	8/4/21	7215	AY.25	EPI_ISL_3544406
ME-HETL-J5490	ME-HETL-J5490	8/4/21	5467	B.1.617.2	EPI_ISL_3544407
ME-HETL-J5491	ME-HETL-J5491	8/4/21	5773	B.1.617.2	#N/A
ME-HETL-J5492	ME-HETL-J5492	8/4/21	6773	B.1.617.2	EPI_ISL_3544409
ME-HETL-J5493	ME-HETL-J5493	8/4/21	5582	AY.25	EPI_ISL_3544410
ME-HETL-J5494	ME-HETL-J5494	8/4/21	5848	AY.25	EPI_ISL_3544411
ME-HETL-J5495	ME-HETL-J5495	8/4/21	6306	B.1.617.2	EPI_ISL_3544412
ME-HETL-J5497	ME-HETL-J5497	8/4/21	6340	AY.25	EPI_ISL_3544413
ME-HETL-J5498	ME-HETL-J5498	8/4/21	4686	AY.25	EPI_ISL_3544414
ME-HETL-J5499	ME-HETL-J5499	8/4/21	6126	B.1.617.2	EPI_ISL_3544415
ME-HETL-J5500	ME-HETL-J5500	8/4/21	5659	AY.25	EPI_ISL_3544416
ME-HETL-J5501	ME-HETL-J5501	8/4/21	6202	AY.25	EPI_ISL_3544417
ME-HETL-J5502	ME-HETL-J5502	8/4/21	6157	B.1.617.2	EPI_ISL_3544418
ME-HETL-J5503	ME-HETL-J5503	8/4/21	5234	B.1.617.2	EPI_ISL_3544419
ME-HETL-J5505	ME-HETL-J5505	8/4/21	6356	B.1.617.2	EPI_ISL_3544420
ME-HETL-J5506	ME-HETL-J5506	8/4/21	6065	B.1.617.2	EPI_ISL_3544421
ME-HETL-J5507	ME-HETL-J5507	8/4/21	5570	AY.25	EPI_ISL_3544422
ME-HETL-J5508	ME-HETL-J5508	8/4/21	4176	AY.25	EPI_ISL_3544423
ME-HETL-J5509	ME-HETL-J5509	8/5/21	6673	AY.3	EPI_ISL_3544428
ME-HETL-J5510	ME-HETL-J5510	8/5/21	5844	AY.25	EPI_ISL_3544429
ME-HETL-J5512	ME-HETL-J5512	8/5/21	6131	AY.25	EPI_ISL_3544430
ME-HETL-J5513	ME-HETL-J5513	8/5/21	5369	AY.25	EPI_ISL_3544431
ME-HETL-J5514	ME-HETL-J5514	8/5/21	5453	B.1.617.2	#N/A
ME-HETL-J5515	ME-HETL-J5515	8/5/21	6270	AY.25	EPI_ISL_3544433
ME-HETL-J5516	ME-HETL-J5516	8/5/21	6060	AY.25	EPI_ISL_3544434
ME-HETL-J5517	ME-HETL-J5517	8/5/21	2739	B.1.617.2	#N/A
ME-HETL-J5518	ME-HETL-J5518	8/5/21	5752	AY.25	EPI_ISL_3544436
ME-HETL-J5519	ME-HETL-J5519	8/5/21	228	AY.25	EPI_ISL_3544437
ME-HETL-J5520	ME-HETL-J5520	8/5/21	6138	AY.25	EPI_ISL_3544438
ME-HETL-J5521	ME-HETL-J5521	8/5/21	5661	AY.25	EPI_ISL_3544439
ME-HETL-J5522	ME-HETL-J5522	8/5/21	6348	AY.25	EPI_ISL_3544440
ME-HETL-J5523	ME-HETL-J5523	8/5/21	5164	B.1.617.2	EPI_ISL_3544441
ME-HETL-J5524	ME-HETL-J5524	8/5/21	5817	B.1.617.2	EPI_ISL_3544442
ME-HETL-J5525	ME-HETL-J5525	8/5/21	6489	B.1.617.2	EPI_ISL_3544443
ME-HETL-J5527	ME-HETL-J5527	8/5/21	548	AY.12	EPI_ISL_3544444
ME-HETL-J5528	ME-HETL-J5528	8/5/21	6351	AY.25	EPI_ISL_3544445
ME-HETL-J5529	ME-HETL-J5529	8/5/21	6411	B.1.617.2	EPI_ISL_3544446
ME-HETL-J5530	ME-HETL-J5530	8/5/21	4922	B.1.617.2	#N/A
ME-HETL-J5531	ME-HETL-J5531	8/5/21	6165	B.1.617.2	EPI_ISL_3544448
ME-HETL-J5532	ME-HETL-J5532	8/5/21	6723	AY.25	EPI_ISL_3544449
ME-HETL-J5534	ME-HETL-J5534	8/5/21	6429	B.1.617.2	EPI_ISL_3544450
ME-HETL-J5535	ME-HETL-J5535	8/5/21	5904	AY.3	EPI_ISL_3544451
ME-HETL-J5538	ME-HETL-J5538	DateMissing	467	AY.12	#N/A
ME-HETL-J5539	ME-HETL-J5539	DateMissing	5019	B.1.617.2	#N/A
ME-HETL-J5540	ME-HETL-J5540	DateMissing	2113	AY.25	#N/A
ME-HETL-J5542	ME-HETL-J5542	DateMissing	2147	B.1.617.2	#N/A
ME-HETL-J5543	ME-HETL-J5543	DateMissing	1726	B.1.617.2	#N/A
ME-HETL-J5544	ME-HETL-J5544	8/4/21	2255	AY.3.1	EPI_ISL_3544424
ME-HETL-J5545	ME-HETL-J5545	8/4/21	2255	AY.25	EPI_ISL_3544425
ME-HETL-J5546	ME-HETL-J5546	8/6/21	2067	B.1.617.2	EPI_ISL_3544453
ME-HETL-J5548	ME-HETL-J5548	8/7/21	7328	B.1.617.2	EPI_ISL_3544469
ME-HETL-J5549	ME-HETL-J5549	8/9/21	1259	B.1.628	EPI_ISL_3544518
ME-HETL-J5550	ME-HETL-J5550	8/10/21	5718	B.1.617.2	EPI_ISL_3544556
ME-HETL-J5551	ME-HETL-J5551	8/10/21	6055	AY.25	EPI_ISL_3544557
ME-HETL-J5552	ME-HETL-J5552	8/9/21	6388	B.1.617.2	EPI_ISL_3544519
ME-HETL-J5554	ME-HETL-J5554	8/8/21	4397	B.1.617.2	EPI_ISL_3544497
ME-HETL-J5555	ME-HETL-J5555	8/3/21	6582	B.1.617.2	EPI_ISL_3544394
ME-HETL-J5556	ME-HETL-J5556	8/8/21	6732	B.1.617.2	EPI_ISL_3544498
ME-HETL-J5557	ME-HETL-J5557	8/6/21	2864	B.1.617.2	EPI_ISL_3544454
ME-HETL-J5558	ME-HETL-J5558	8/6/21	5162	B.1.617.2	EPI_ISL_3544455
ME-HETL-J5560	ME-HETL-J5560	8/6/21	6468	AY.25	EPI_ISL_3544456
ME-HETL-J5561	ME-HETL-J5561	8/6/21	1894	B.1.617.2	EPI_ISL_3544457
ME-HETL-J5562	ME-HETL-J5562	8/6/21	6411	B.1.617.2	EPI_ISL_3544458
ME-HETL-J5563	ME-HETL-J5563	8/6/21	5784	AY.25	EPI_ISL_3544459
ME-HETL-J5564	ME-HETL-J5564	8/6/21	6535	AY.20	EPI_ISL_3544460
ME-HETL-J5565	ME-HETL-J5565	8/6/21	6039	AY.25	EPI_ISL_3544461
ME-HETL-J5566	ME-HETL-J5566	8/6/21	6592	AY.25	EPI_ISL_3544462
ME-HETL-J5567	ME-HETL-J5567	8/6/21	5438	AY.25	EPI_ISL_3544463
ME-HETL-J5568	ME-HETL-J5568	8/6/21	5550	P.1.10	EPI_ISL_3544464
ME-HETL-J5569	ME-HETL-J5569	8/6/21	6618	B.1.617.2	EPI_ISL_3544465
ME-HETL-J5570	ME-HETL-J5570	8/6/21	2244	B.1.617.2	EPI_ISL_3544466
ME-HETL-J5571	ME-HETL-J5571	8/6/21	5431	B.1.617.2	EPI_ISL_3544467
ME-HETL-J5572	ME-HETL-J5572	8/6/21	5968	B.1.617.2	EPI_ISL_3544468
ME-HETL-J5573	ME-HETL-J5573	8/7/21	5597	AY.3	EPI_ISL_3544470
ME-HETL-J5574	ME-HETL-J5574	8/7/21	4042	AY.25	EPI_ISL_3544471
ME-HETL-J5575	ME-HETL-J5575	8/7/21	5655	AY.25	EPI_ISL_3544472
ME-HETL-J5576	ME-HETL-J5576	8/7/21	5096	AY.25	EPI_ISL_3544473
ME-HETL-J5577	ME-HETL-J5577	8/7/21	5528	AY.25	EPI_ISL_3544474
ME-HETL-J5578	ME-HETL-J5578	8/7/21	5562	AY.25	EPI_ISL_3544475
ME-HETL-J5579	ME-HETL-J5579	8/7/21	1610	AY.25	EPI_ISL_3544476
ME-HETL-J5580	ME-HETL-J5580	8/7/21	3112	AY.25	EPI_ISL_3544477
ME-HETL-J5581	ME-HETL-J5581	8/7/21	5975	B.1.617.2	EPI_ISL_3544478
ME-HETL-J5582	ME-HETL-J5582	8/7/21	5855	AY.25	EPI_ISL_3544479
ME-HETL-J5583	ME-HETL-J5583	8/7/21	6281	AY.3	EPI_ISL_3544480
ME-HETL-J5585	ME-HETL-J5585	8/7/21	5726	B.1.617.2	EPI_ISL_3544481
ME-HETL-J5586	ME-HETL-J5586	8/7/21	4681	AY.25	EPI_ISL_3544482
ME-HETL-J5587	ME-HETL-J5587	8/7/21	7716	AY.25	EPI_ISL_3544483
ME-HETL-J5588	ME-HETL-J5588	8/7/21	6651	AY.25	EPI_ISL_3544484
ME-HETL-J5589	ME-HETL-J5589	8/7/21	5867	AY.3	EPI_ISL_3544485
ME-HETL-J5590	ME-HETL-J5590	8/7/21	5783	B.1.617.2	EPI_ISL_3544486
ME-HETL-J5591	ME-HETL-J5591	8/7/21	6269	AY.3	EPI_ISL_3544487
ME-HETL-J5593	ME-HETL-J5593	8/7/21	5925	AY.25	EPI_ISL_3544488
ME-HETL-J5594	ME-HETL-J5594	8/7/21	5358	AY.25	#N/A
ME-HETL-J5595	ME-HETL-J5595	8/7/21	6083	B.1.617.2	EPI_ISL_3544490
ME-HETL-J5596	ME-HETL-J5596	8/7/21	1643	AY.3	EPI_ISL_3544491
ME-HETL-J5597	ME-HETL-J5597	8/7/21	741	B.1.617.2	EPI_ISL_3544492
ME-HETL-J5598	ME-HETL-J5598	8/7/21	2138	B.1.617.2	EPI_ISL_3544493
ME-HETL-J5600	ME-HETL-J5600	8/7/21	6112	AY.3	EPI_ISL_3544494
ME-HETL-J5601	ME-HETL-J5601	8/7/21	4739	B.1.617.2	EPI_ISL_3544495
ME-HETL-J5603	ME-HETL-J5603	8/8/21	5909	B.1.617.2	EPI_ISL_3544499
ME-HETL-J5604	ME-HETL-J5604	8/8/21	4987	B.1.617.2	EPI_ISL_3544500
ME-HETL-J5605	ME-HETL-J5605	8/8/21	4483	B.1.617.2	EPI_ISL_3544501
ME-HETL-J5606	ME-HETL-J5606	8/8/21	5971	AY.25	EPI_ISL_3544502
ME-HETL-J5607	ME-HETL-J5607	8/8/21	5080	B.1.617.2	EPI_ISL_3544503
ME-HETL-J5608	ME-HETL-J5608	8/8/21	5153	AY.3	EPI_ISL_3544504
ME-HETL-J5609	ME-HETL-J5609	8/8/21	1355	AY.25	EPI_ISL_3544505
ME-HETL-J5610	ME-HETL-J5610	8/8/21	5763	AY.25	EPI_ISL_3544506
ME-HETL-J5611	ME-HETL-J5611	8/8/21	4136	B.1.617.2	EPI_ISL_3544507
ME-HETL-J5612	ME-HETL-J5612	8/8/21	4598	B.1.617.2	EPI_ISL_3544508
ME-HETL-J5613	ME-HETL-J5613	8/8/21	4826	B.1.617.2	EPI_ISL_3544509
ME-HETL-J5614	ME-HETL-J5614	8/8/21	4617	B.1.617.2	EPI_ISL_3544510
ME-HETL-J5615	ME-HETL-J5615	8/8/21	6123	AY.3	EPI_ISL_3544511
ME-HETL-J5617	ME-HETL-J5617	8/8/21	5103	B.1.617.2	EPI_ISL_3544512
ME-HETL-J5618	ME-HETL-J5618	8/8/21	5755	AY.12	EPI_ISL_3544513
ME-HETL-J5619	ME-HETL-J5619	8/8/21	5756	B.1.617.2	EPI_ISL_3544514
ME-HETL-J5620	ME-HETL-J5620	8/8/21	5748	AY.25	#N/A
ME-HETL-J5621	ME-HETL-J5621	8/8/21	5360	B.1.617.2	EPI_ISL_3544516
ME-HETL-J5622	ME-HETL-J5622	8/8/21	5256	AY.25	EPI_ISL_3544517
ME-HETL-J5624	ME-HETL-J5624	8/9/21	4288	B.1.617.2	EPI_ISL_3544520
ME-HETL-J5625	ME-HETL-J5625	8/9/21	5202	B.1.617.2	EPI_ISL_3544521
ME-HETL-J5626	ME-HETL-J5626	8/9/21	2271	B.1.617.2	EPI_ISL_3544522
ME-HETL-J5627	ME-HETL-J5627	8/9/21	5043	B.1.617.2	#N/A
ME-HETL-J5628	ME-HETL-J5628	8/9/21	3893	AY.25	EPI_ISL_3544524
ME-HETL-J5629	ME-HETL-J5629	8/9/21	5265	AY.25	EPI_ISL_3544525
ME-HETL-J5630	ME-HETL-J5630	8/9/21	3637	AY.25	#N/A
ME-HETL-J5631	ME-HETL-J5631	8/9/21	6088	B.1.617.2	EPI_ISL_3544527
ME-HETL-J5632	ME-HETL-J5632	8/9/21	6370	AY.25	EPI_ISL_3544528
ME-HETL-J5633	ME-HETL-J5633	8/9/21	5179	AY.3	EPI_ISL_3544529
ME-HETL-J5634	ME-HETL-J5634	8/9/21	5711	AY.25	EPI_ISL_3544530
ME-HETL-J5636	ME-HETL-J5636	8/9/21	5056	B.1.617.2	EPI_ISL_3544531
ME-HETL-J5637	ME-HETL-J5637	8/9/21	6100	B.1.617.2	EPI_ISL_3544532
ME-HETL-J5638	ME-HETL-J5638	8/9/21	4677	AY.3	EPI_ISL_3544533
ME-HETL-J5639	ME-HETL-J5639	8/9/21	3311	B.1.617.2	EPI_ISL_3544534
ME-HETL-J5640	ME-HETL-J5640	8/9/21	543	AY.12	EPI_ISL_3544535
ME-HETL-J5641	ME-HETL-J5641	8/9/21	5669	B.1.617.2	EPI_ISL_3544536
ME-HETL-J5642	ME-HETL-J5642	8/9/21	4599	AY.25	EPI_ISL_3544537
ME-HETL-J5643	ME-HETL-J5643	8/9/21	6141	AY.25	EPI_ISL_3544538
ME-HETL-J5644	ME-HETL-J5644	8/9/21	5522	AY.25	EPI_ISL_3544539
ME-HETL-J5645	ME-HETL-J5645	8/9/21	2480	B.1.628	EPI_ISL_3544540
ME-HETL-J5646	ME-HETL-J5646	8/9/21	5317	AY.25	#N/A
ME-HETL-J5647	ME-HETL-J5647	8/9/21	5972	B.1.617.2	EPI_ISL_3544542
ME-HETL-J5648	ME-HETL-J5648	8/9/21	5335	AY.3	EPI_ISL_3544543
